Order Date|Channel|Brand Name|Product ID|ASIN|Title|UPC|Pack Size|No. Orders|Units Sold|Packs Sold|Sell-Out|Revenue|ASP|AOV|AOV:Units|Buy Box %|Sessions|PP CRV %|AMZ CRV %|created_on
2019-02-12|Amazon|Airborne|1169125|B000GCL86W|Airborne Pink Grapefruit Effervescent Tablets, 10 count - 1000mg of Vitamin C - Immune Support Supplement|647865100171|1|1|1|1|3.79|8.86|8.86|8.86|1.0 Units|100.00%|5|20.00%|30.00%|2019-02-12 12:00:00
2019-02-19|Amazon|Airborne|1169125|B000GCL86W|Airborne Pink Grapefruit Effervescent Tablets, 10 count - 1000mg of Vitamin C - Immune Support Supplement|647865100171|1|1|2|2|7.58|17.68|8.84|17.68|2.0 Units|100.00%|2|50.00%|100.00%|2019-02-19 12:00:00
2019-02-26|Amazon|Airborne|1169125|B001G8Y8RG|Airborne Pink Grapefruit Effervescent Tablets, 10 count - 1000mg of Vitamin C - Immune Support Supplement|647865100171|3|1|12|4|45.48|75.96|18.99|75.96|4.0 Units|44.00%|7|14.29%|57.14%|2019-02-26 12:00:00
2019-03-10|Amazon|Airborne|1169125|B001G8Y8RG|Airborne Pink Grapefruit Effervescent Tablets, 10 count - 1000mg of Vitamin C - Immune Support Supplement|647865100171|3|1|3|1|11.37|21.17|21.17|21.17|1.0 Units|0.00%|4|25.00%|37.50%|2019-03-10 12:00:00
2019-03-16|Amazon|Airborne|1169125|B003LZSEPO|Airborne Pink Grapefruit Effervescent Tablets, 10 count - 1000mg of Vitamin C - Immune Support Supplement|647865100171|5|1|5|1|18.95|32.90|32.90|32.90|1.0 Units|100.00%|2|50.00%|50.00%|2019-03-16 12:00:00
2019-03-24|Amazon|Airborne|1169125|B003LZSEPO|Airborne Pink Grapefruit Effervescent Tablets, 10 count - 1000mg of Vitamin C - Immune Support Supplement|647865100171|5|1|5|1|18.95|32.90|32.90|32.90|1.0 Units|100.00%|4|25.00%|25.00%|2019-03-24 12:00:00
2019-03-29|Amazon|Airborne|1169125|B003LZSEPO|Airborne Pink Grapefruit Effervescent Tablets, 10 count - 1000mg of Vitamin C - Immune Support Supplement|647865100171|5|1|5|1|18.95|32.90|32.90|32.90|1.0 Units|75.00%|4|25.00%|25.00%|2019-03-29 12:00:00
2019-01-05|Amazon|Airborne|1169125|B008OSA0U0|Airborne Pink Grapefruit Effervescent Tablets, 10 count - 1000mg of Vitamin C - Immune Support Supplement|647865100171|4|1|4|1|15.16|26.60|26.60|26.60|1.0 Units|0.00%|0||0.00%|2019-01-05 12:00:00
2019-02-03|Amazon|Airborne|1169125|B008OSA0U0|Airborne Pink Grapefruit Effervescent Tablets, 10 count - 1000mg of Vitamin C - Immune Support Supplement|647865100171|4|1|4|1|15.16|27.09|27.09|27.09|1.0 Units|100.00%|2|50.00%|50.00%|2019-02-03 12:00:00
2019-03-31|Amazon|Airborne|1169125|B008OSA0U0|Airborne Pink Grapefruit Effervescent Tablets, 10 count - 1000mg of Vitamin C - Immune Support Supplement|647865100171|4|1|4|1|15.16|27.20|27.20|27.20|1.0 Units|||||2019-03-31 12:00:00
2019-02-20|Amazon|Airborne|1169125|B008OSA0U0|Airborne Pink Grapefruit Effervescent Tablets, 10 count - 1000mg of Vitamin C - Immune Support Supplement|647865100171|4|1|4|1|15.16|27.20|27.20|27.20|1.0 Units|100.00%|1|100.00%|100.00%|2019-02-20 12:00:00
2019-02-14|Amazon|Airborne|1169125|B008OSA0U0|Airborne Pink Grapefruit Effervescent Tablets, 10 count - 1000mg of Vitamin C - Immune Support Supplement|647865100171|4|1|8|2|30.32|54.40|27.20|54.40|2.0 Units|100.00%|1|100.00%|200.00%|2019-02-14 12:00:00
2019-02-04|Amazon|Airborne|1169125|B008OSA0U0|Airborne Pink Grapefruit Effervescent Tablets, 10 count - 1000mg of Vitamin C - Immune Support Supplement|647865100171|4|2|8|2|30.32|54.24|27.12|27.12|1.0 Units|100.00%|3|66.67%|83.34%|2019-02-04 12:00:00
2019-02-18|Amazon|Airborne|1169125|B00B8YQ3R6|Airborne Pink Grapefruit Effervescent Tablets, 10 count - 1000mg of Vitamin C - Immune Support Supplement|647865100171|1|1|10|10|37.90|57.70|5.77|57.70|10.0 Units|100.00%|4|25.00%|187.50%|2019-02-18 12:00:00
2019-02-14|Amazon|Airborne|1169125|B00B8YQ3R6|Airborne Pink Grapefruit Effervescent Tablets, 10 count - 1000mg of Vitamin C - Immune Support Supplement|647865100171|1|1|3|3|11.37|18.18|6.06|18.18|3.0 Units|100.00%|3|33.33%|83.34%|2019-02-14 12:00:00
2019-03-25|Amazon|Airborne|1169125|B00B8YQ3R6|Airborne Pink Grapefruit Effervescent Tablets, 10 count - 1000mg of Vitamin C - Immune Support Supplement|647865100171|1|1|4|4|15.16|23.08|5.77|23.08|4.0 Units|0.00%|10|10.00%|40.00%|2019-03-25 12:00:00
2019-02-24|Amazon|Airborne|1169125|B00B8YQ3R6|Airborne Pink Grapefruit Effervescent Tablets, 10 count - 1000mg of Vitamin C - Immune Support Supplement|647865100171|1|1|5|5|18.95|29.35|5.87|29.35|5.0 Units|67.00%|4|25.00%|162.50%|2019-02-24 12:00:00
2019-01-06|Amazon|Airborne|1169125|B00E4MLUYA|Airborne Pink Grapefruit Effervescent Tablets, 10 count - 1000mg of Vitamin C - Immune Support Supplement|647865100171|2|1|2|1|7.58|14.51|14.51|14.51|1.0 Units|100.00%|1|100.00%|100.00%|2019-01-06 12:00:00
2019-02-19|Amazon|Airborne|1169125|B00E4MLUYA|Airborne Pink Grapefruit Effervescent Tablets, 10 count - 1000mg of Vitamin C - Immune Support Supplement|647865100171|2|1|4|2|15.16|29.68|14.84|29.68|2.0 Units|100.00%|1|100.00%|200.00%|2019-02-19 12:00:00
2019-01-08|Amazon|Airborne|1169125|B00IG0UMW2|Airborne Pink Grapefruit Effervescent Tablets, 10 count - 1000mg of Vitamin C - Immune Support Supplement|647865100171|5|1|5|1|18.95|32.17|32.17|32.17|1.0 Units|0.00%|0||0.00%|2019-01-08 12:00:00
2019-01-07|Amazon|Airborne|1169125|B00IV2LUOE|Airborne Pink Grapefruit Effervescent Tablets, 10 count - 1000mg of Vitamin C - Immune Support Supplement|647865100171|12|1|12|1|45.48|72.96|72.96|72.96|1.0 Units|100.00%|1|100.00%|100.00%|2019-01-07 12:00:00
2019-01-23|Amazon|Airborne|1169125|B018UT3B3A|Airborne Pink Grapefruit Effervescent Tablets, 10 count - 1000mg of Vitamin C - Immune Support Supplement|647865100171|6|1|6|1|22.74|40.76|40.76|40.76|1.0 Units|100.00%|1|100.00%|100.00%|2019-01-23 12:00:00
2019-02-19|Amazon|Airborne|1169125|B07147WB3Y|Airborne Pink Grapefruit Effervescent Tablets, 10 count - 1000mg of Vitamin C - Immune Support Supplement|647865100171|1|1|1|1|3.79|8.96|8.96|8.96|1.0 Units|0.00%|1|100.00%|100.00%|2019-02-19 12:00:00
2019-01-04|Amazon|Airborne|1169125|B071ZJC7YT|Airborne Pink Grapefruit Effervescent Tablets, 10 count - 1000mg of Vitamin C - Immune Support Supplement|647865100171|3|1|3|1|11.37|20.70|20.70|20.70|1.0 Units|100.00%|2|50.00%|50.00%|2019-01-04 12:00:00
2019-02-23|Amazon|Airborne|1169125|B071ZJC7YT|Airborne Pink Grapefruit Effervescent Tablets, 10 count - 1000mg of Vitamin C - Immune Support Supplement|647865100171|3|1|3|1|11.37|21.17|21.17|21.17|1.0 Units|100.00%|1|100.00%|100.00%|2019-02-23 12:00:00
2019-03-22|Amazon|Airborne|1169125|B071ZJC7YT|Airborne Pink Grapefruit Effervescent Tablets, 10 count - 1000mg of Vitamin C - Immune Support Supplement|647865100171|3|1|3|1|11.37|21.17|21.17|21.17|1.0 Units|100.00%|1|100.00%|100.00%|2019-03-22 12:00:00
2019-01-21|Amazon|Airborne|1169125|B078YFV1C4|Airborne Pink Grapefruit Effervescent Tablets, 10 count - 1000mg of Vitamin C - Immune Support Supplement|647865100171|4|1|4|1|15.16|26.73|26.73|26.73|1.0 Units|100.00%|1|100.00%|100.00%|2019-01-21 12:00:00
2019-02-23|Amazon|Airborne|1169125|B078YFV1C4|Airborne Pink Grapefruit Effervescent Tablets, 10 count - 1000mg of Vitamin C - Immune Support Supplement|647865100171|4|1|4|1|15.16|27.20|27.20|27.20|1.0 Units|0.00%|1|100.00%|100.00%|2019-02-23 12:00:00
2019-01-22|Amazon|Airborne|1169130|B00B8YQ4NE|Airborne Very Berry Effervescent Tablets, 10 count - 1000mg of Vitamin C - Immune Support Supplement|647865100942|1|1|2|2|7.58|12.62|6.31|12.62|2.0 Units|0.00%|2|50.00%|100.00%|2019-01-22 12:00:00
2019-02-22|Amazon|Airborne|1169130|B00E4MK20S|Airborne Very Berry Effervescent Tablets, 10 count - 1000mg of Vitamin C - Immune Support Supplement|647865100942|2|1|10|5|37.90|74.20|14.84|74.20|5.0 Units|0.00%|1|100.00%|500.00%|2019-02-22 12:00:00
2019-02-24|Amazon|Airborne|1169130|B01KCJDOEC|Airborne Very Berry Effervescent Tablets, 10 count - 1000mg of Vitamin C - Immune Support Supplement|647865100942|2|1|2|1|7.58|14.84|14.84|14.84|1.0 Units|0.00%|0||0.00%|2019-02-24 12:00:00
2019-02-07|Amazon|Airborne|1169130|B01KCJDOEC|Airborne Very Berry Effervescent Tablets, 10 count - 1000mg of Vitamin C - Immune Support Supplement|647865100942|2|1|2|1|7.58|14.84|14.84|14.84|1.0 Units|0.00%|1|100.00%|100.00%|2019-02-07 12:00:00
2019-02-03|Amazon|Airborne|1169135|B000WZI4WY|Airborne Zesty Orange Effervescent Tablets,1000mg of Vitamin C - Immune Support Supplement 30ea|647865100300|1|1|1|1|10.61|15.23|15.23|15.23|1.0 Units|0.00%|740|0.14%|0.14%|2019-02-03 12:00:00
2019-01-03|Amazon|Airborne|1169135|B000WZI4WY|Airborne Zesty Orange Effervescent Tablets,1000mg of Vitamin C - Immune Support Supplement 30ea|647865100300|1|1|3|3|31.83|45.69|15.23|45.69|3.0 Units|0.00%|330|0.30%|0.91%|2019-01-03 12:00:00
2019-01-17|Amazon|Airborne|1169135|B000WZI4WY|Airborne Zesty Orange Effervescent Tablets,1000mg of Vitamin C - Immune Support Supplement 30ea|647865100300|1|1|3|3|31.83|45.69|15.23|45.69|3.0 Units|0.00%|330|0.30%|0.91%|2019-01-17 12:00:00
2019-02-11|Amazon|Airborne|1169135|B000WZI4WY|Airborne Zesty Orange Effervescent Tablets,1000mg of Vitamin C - Immune Support Supplement 30ea|647865100300|1|1|4|4|42.44|60.92|15.23|60.92|4.0 Units|0.00%|318|0.31%|1.26%|2019-02-11 12:00:00
2019-02-27|Amazon|Airborne|1169135|B000WZI4WY|Airborne Zesty Orange Effervescent Tablets,1000mg of Vitamin C - Immune Support Supplement 30ea|647865100300|1|1|9|9|95.49|137.07|15.23|137.07|9.0 Units|0.00%|6,014|0.02%|0.15%|2019-02-27 12:00:00
2019-03-16|Amazon|Airborne|1169135|B000WZI4WY|Airborne Zesty Orange Effervescent Tablets,1000mg of Vitamin C - Immune Support Supplement 30ea|647865100300|1|2|5|5|53.05|76.15|15.23|38.08|2.5 Units|0.00%|0||0.00%|2019-03-16 12:00:00
2019-03-05|Amazon|Airborne|1169135|B001MIRMV4|Airborne Zesty Orange Effervescent Tablets,1000mg of Vitamin C - Immune Support Supplement 30ea|647865100300|1|1|1|1|10.61|17.74|17.74|17.74|1.0 Units|100.00%|2|50.00%|50.00%|2019-03-05 12:00:00
2019-03-08|Amazon|Airborne|1169135|B001MIRMV4|Airborne Zesty Orange Effervescent Tablets,1000mg of Vitamin C - Immune Support Supplement 30ea|647865100300|1|1|1|1|10.61|17.74|17.74|17.74|1.0 Units|83.00%|5|20.00%|20.00%|2019-03-08 12:00:00
2019-03-21|Amazon|Airborne|1169135|B001MIRMV4|Airborne Zesty Orange Effervescent Tablets,1000mg of Vitamin C - Immune Support Supplement 30ea|647865100300|1|1|2|2|21.22|35.48|17.74|35.48|2.0 Units|100.00%|1|100.00%|200.00%|2019-03-21 12:00:00
2019-02-22|Amazon|Airborne|1169135|B00ZGWZTIA|Airborne Zesty Orange Effervescent Tablets,1000mg of Vitamin C - Immune Support Supplement 30ea|647865100300|1|1|1|1|10.61|19.01|19.01|19.01|1.0 Units|0.00%|0||0.00%|2019-02-22 12:00:00
2019-02-02|Amazon|Airborne|1169135|B00ZGWZTIA|Airborne Zesty Orange Effervescent Tablets,1000mg of Vitamin C - Immune Support Supplement 30ea|647865100300|1|1|1|1|10.61|21.25|21.25|21.25|1.0 Units|50.00%|2|50.00%|50.00%|2019-02-02 12:00:00
2019-01-24|Amazon|Airborne|1169135|B06XRZ47CC|Airborne Zesty Orange Effervescent Tablets,1000mg of Vitamin C - Immune Support Supplement 30ea|647865100300|1|1|1|1|10.61|15.23|15.23|15.23|1.0 Units|100.00%|3|33.33%|33.33%|2019-01-24 12:00:00
2019-01-22|Amazon|Airborne|1169135|B06XRZ47CC|Airborne Zesty Orange Effervescent Tablets,1000mg of Vitamin C - Immune Support Supplement 30ea|647865100300|1|1|1|1|10.61|16.21|16.21|16.21|1.0 Units|100.00%|4|25.00%|25.00%|2019-01-22 12:00:00
2019-01-15|Amazon|Airborne|1169135|B06XRZ47CC|Airborne Zesty Orange Effervescent Tablets,1000mg of Vitamin C - Immune Support Supplement 30ea|647865100300|1|1|1|1|10.61|17.34|17.34|17.34|1.0 Units|100.00%|6|16.67%|16.67%|2019-01-15 12:00:00
2019-02-18|Amazon|Airborne|1169135|B06XRZ47CC|Airborne Zesty Orange Effervescent Tablets,1000mg of Vitamin C - Immune Support Supplement 30ea|647865100300|1|1|1|1|10.61|17.74|17.74|17.74|1.0 Units|100.00%|3|33.33%|33.33%|2019-02-18 12:00:00
2019-01-15|Amazon|Airborne|1169140|B00BZIANIK|Airborne Zesty Orange Effervescent Tablets, 1000mg of Vitamin C - Immune Support Supplement 10 ea|647865100010|1|1|6|6|22.74|41.40|6.90|41.40|6.0 Units|67.00%|3|33.33%|200.00%|2019-01-15 12:00:00
2019-02-17|Amazon|Airborne|1169140|B0714MTCRH|Airborne Zesty Orange Effervescent Tablets, 1000mg of Vitamin C - Immune Support Supplement 10 ea|647865100010|5|1|15|3|56.85|98.70|32.90|98.70|3.0 Units|100.00%|1|100.00%|300.00%|2019-02-17 12:00:00
2019-03-15|Amazon|Airborne|1286470|B0063GFDOS|Airborne Chewable Vitamin C 1000mg Immune Support Supplement Tablets, Berry, 32 ct|647865202219|6|1|18|3|68.22|106.23|35.41|106.23|3.0 Units|0.00%|1|100.00%|300.00%|2019-03-15 12:00:00
2019-03-08|Amazon|Airborne|1286470|B00OU1CJTK|Airborne Chewable Vitamin C 1000mg Immune Support Supplement Tablets, Berry, 32 ct|647865202219|1|1|1|1|3.79|8.23|8.23|8.23|1.0 Units|0.00%|2|50.00%|50.00%|2019-03-08 12:00:00
2019-03-22|Amazon|Airborne|1286470|B00OU1CJTK|Airborne Chewable Vitamin C 1000mg Immune Support Supplement Tablets, Berry, 32 ct|647865202219|1|2|2|2|7.58|13.80|6.90|6.90|1.0 Units|100.00%|1|200.00%|200.00%|2019-03-22 12:00:00
2019-01-02|Amazon|Airborne|1286470|B00OU1CJTK|Airborne Chewable Vitamin C 1000mg Immune Support Supplement Tablets, Berry, 32 ct|647865202219|1|2|2|2|7.58|18.82|9.41|9.41|1.0 Units|100.00%|10|20.00%|20.00%|2019-01-02 12:00:00
2019-03-22|Amazon|Airborne|1286475|B00EEEOL08|Airborne Chewable Vitamin C 1000mg Immune Support Supplement Tablets, Citrus 32 ea|647865203346|1|1|1|1|3.79|8.98|8.98|8.98|1.0 Units|100.00%|4|25.00%|25.00%|2019-03-22 12:00:00
2019-03-26|Amazon|Airborne|1286475|B00EEEOL08|Airborne Chewable Vitamin C 1000mg Immune Support Supplement Tablets, Citrus 32 ea|647865203346|1|1|1|1|3.79|8.98|8.98|8.98|1.0 Units|75.00%|4|25.00%|25.00%|2019-03-26 12:00:00
2019-03-14|Amazon|Airborne|1286475|B00EEEOL08|Airborne Chewable Vitamin C 1000mg Immune Support Supplement Tablets, Citrus 32 ea|647865203346|1|1|2|2|7.58|18.02|9.01|18.02|2.0 Units|100.00%|4|25.00%|50.00%|2019-03-14 12:00:00
2019-01-22|Amazon|Airborne|1286475|B00EEEOL08|Airborne Chewable Vitamin C 1000mg Immune Support Supplement Tablets, Citrus 32 ea|647865203346|1|1|2|2|7.58|18.82|9.41|18.82|2.0 Units|0.00%|6|16.67%|33.33%|2019-01-22 12:00:00
2019-02-26|Amazon|Airborne|1286475|B00EEEOL08|Airborne Chewable Vitamin C 1000mg Immune Support Supplement Tablets, Citrus 32 ea|647865203346|1|1|3|3|11.37|27.72|9.24|27.72|3.0 Units|0.00%|5|20.00%|60.00%|2019-02-26 12:00:00
2019-03-13|Amazon|Airborne|1286475|B00EEEOL08|Airborne Chewable Vitamin C 1000mg Immune Support Supplement Tablets, Citrus 32 ea|647865203346|1|1|4|4|15.16|35.76|8.94|35.76|4.0 Units|100.00%|6|16.67%|58.34%|2019-03-13 12:00:00
2019-01-07|Amazon|Airborne|1286475|B00O87R4OQ|Airborne Chewable Vitamin C 1000mg Immune Support Supplement Tablets, Citrus 32 ea|647865203346|1|1|1|1|3.79|9.41|9.41|9.41|1.0 Units|||||2019-01-07 12:00:00
2019-02-14|Amazon|Airborne|1286475|B00O87R4OQ|Airborne Chewable Vitamin C 1000mg Immune Support Supplement Tablets, Citrus 32 ea|647865203346|1|1|1|1|3.79|9.41|9.41|9.41|1.0 Units|0.00%|0||0.00%|2019-02-14 12:00:00
2019-02-18|Amazon|Airborne|1286475|B00O87R4OQ|Airborne Chewable Vitamin C 1000mg Immune Support Supplement Tablets, Citrus 32 ea|647865203346|1|1|1|1|3.79|9.41|9.41|9.41|1.0 Units|100.00%|3|33.33%|33.33%|2019-02-18 12:00:00
2019-02-02|Amazon|Airborne|1366720|B00IV2UXAQ|Airborne Kids Assorted Fruit Flavored Gummies, 21 count - 667mg of Vitamin C and Minerals & Herbs Immune Support|647865185758|12|1|12|1|45.48|76.34|76.34|76.34|1.0 Units|0.00%|0||0.00%|2019-02-02 12:00:00
2019-01-19|Amazon|Airborne|1366720|B00K3I1YZ4|Airborne Kids Assorted Fruit Flavored Gummies, 21 count - 667mg of Vitamin C and Minerals & Herbs Immune Support|647865185758|1|1|1|1|3.79|8.86|8.86|8.86|1.0 Units|100.00%|2|50.00%|50.00%|2019-01-19 12:00:00
2019-01-30|Amazon|Airborne|1366720|B00K3I1YZ4|Airborne Kids Assorted Fruit Flavored Gummies, 21 count - 667mg of Vitamin C and Minerals & Herbs Immune Support|647865185758|1|1|1|1|3.79|8.86|8.86|8.86|1.0 Units|100.00%|8|12.50%|18.75%|2019-01-30 12:00:00
2019-02-01|Amazon|Airborne|1366720|B00K3I1YZ4|Airborne Kids Assorted Fruit Flavored Gummies, 21 count - 667mg of Vitamin C and Minerals & Herbs Immune Support|647865185758|1|1|1|1|3.79|8.86|8.86|8.86|1.0 Units|89.00%|7|14.29%|28.58%|2019-02-01 12:00:00
2019-01-17|Amazon|Airborne|1366720|B00K3I1YZ4|Airborne Kids Assorted Fruit Flavored Gummies, 21 count - 667mg of Vitamin C and Minerals & Herbs Immune Support|647865185758|1|1|1|1|3.79|9.36|9.36|9.36|1.0 Units|94.00%|13|7.69%|11.54%|2019-01-17 12:00:00
2019-01-15|Amazon|Airborne|1366720|B00K3I1YZ4|Airborne Kids Assorted Fruit Flavored Gummies, 21 count - 667mg of Vitamin C and Minerals & Herbs Immune Support|647865185758|1|1|1|1|3.79|9.50|9.50|9.50|1.0 Units|100.00%|12|8.33%|16.67%|2019-01-15 12:00:00
2019-01-16|Amazon|Airborne|1366720|B00K3I1YZ4|Airborne Kids Assorted Fruit Flavored Gummies, 21 count - 667mg of Vitamin C and Minerals & Herbs Immune Support|647865185758|1|2|2|2|7.58|19.00|9.50|9.50|1.0 Units|100.00%|19|10.53%|5.26%|2019-01-16 12:00:00
2019-02-02|Amazon|Airborne|1366720|B00K3I1YZ4|Airborne Kids Assorted Fruit Flavored Gummies, 21 count - 667mg of Vitamin C and Minerals & Herbs Immune Support|647865185758|1|2|3|3|11.37|26.58|8.86|13.29|1.5 Units|100.00%|10|20.00%|20.00%|2019-02-02 12:00:00
2019-01-31|Amazon|Airborne|1366720|B00K3I1YZ4|Airborne Kids Assorted Fruit Flavored Gummies, 21 count - 667mg of Vitamin C and Minerals & Herbs Immune Support|647865185758|1|3|3|3|11.37|26.58|8.86|8.86|1.0 Units|100.00%|13|23.08%|73.08%|2019-01-31 12:00:00
2019-01-10|Amazon|Airborne|1366720|B00OP1I962|Airborne Kids Assorted Fruit Flavored Gummies, 21 count - 667mg of Vitamin C and Minerals & Herbs Immune Support|647865185758|2|1|2|1|7.58|10.89|10.89|10.89|1.0 Units|0.00%|4|25.00%|25.00%|2019-01-10 12:00:00
2019-01-21|Amazon|Airborne|1366720|B00OP1IQXI|Airborne Kids Assorted Fruit Flavored Gummies, 21 count - 667mg of Vitamin C and Minerals & Herbs Immune Support|647865185758|3|1|3|1|11.37|23.72|23.72|23.72|1.0 Units|0.00%|0||0.00%|2019-01-21 12:00:00
2019-01-18|Amazon|Airborne|1366720|B00OP1IQXI|Airborne Kids Assorted Fruit Flavored Gummies, 21 count - 667mg of Vitamin C and Minerals & Herbs Immune Support|647865185758|3|1|3|1|11.37|23.72|23.72|23.72|1.0 Units|0.00%|1|100.00%|100.00%|2019-01-18 12:00:00
2019-01-23|Amazon|Airborne|1366720|B00PKLUPEU|Airborne Kids Assorted Fruit Flavored Gummies, 21 count - 667mg of Vitamin C and Minerals & Herbs Immune Support|647865185758|5|1|5|1|18.95|35.30|35.30|35.30|1.0 Units|100.00%|1|100.00%|100.00%|2019-01-23 12:00:00
2019-03-29|Amazon|Airborne|1366720|B01IKJ1QH8|Airborne Kids Assorted Fruit Flavored Gummies, 21 count - 667mg of Vitamin C and Minerals & Herbs Immune Support|647865185758|4|1|4|1|15.16|24.49|24.49|24.49|1.0 Units|0.00%|4|25.00%|25.00%|2019-03-29 12:00:00
2019-03-06|Amazon|Airborne|1366720|B01IKJ1QH8|Airborne Kids Assorted Fruit Flavored Gummies, 21 count - 667mg of Vitamin C and Minerals & Herbs Immune Support|647865185758|4|1|4|1|15.16|25.99|25.99|25.99|1.0 Units|100.00%|12|8.33%|12.50%|2019-03-06 12:00:00
2019-03-07|Amazon|Airborne|1366720|B01IKJ1QH8|Airborne Kids Assorted Fruit Flavored Gummies, 21 count - 667mg of Vitamin C and Minerals & Herbs Immune Support|647865185758|4|1|4|1|15.16|25.99|25.99|25.99|1.0 Units|100.00%|4|25.00%|25.00%|2019-03-07 12:00:00
2019-03-11|Amazon|Airborne|1366720|B01IKJ1QH8|Airborne Kids Assorted Fruit Flavored Gummies, 21 count - 667mg of Vitamin C and Minerals & Herbs Immune Support|647865185758|4|1|4|1|15.16|25.99|25.99|25.99|1.0 Units|100.00%|6|16.67%|16.67%|2019-03-11 12:00:00
2019-03-12|Amazon|Airborne|1366720|B01IKJ1QH8|Airborne Kids Assorted Fruit Flavored Gummies, 21 count - 667mg of Vitamin C and Minerals & Herbs Immune Support|647865185758|4|1|4|1|15.16|25.99|25.99|25.99|1.0 Units|25.00%|7|14.29%|14.29%|2019-03-12 12:00:00
2019-02-20|Amazon|Airborne|1366720|B01IKJ1QH8|Airborne Kids Assorted Fruit Flavored Gummies, 21 count - 667mg of Vitamin C and Minerals & Herbs Immune Support|647865185758|4|1|4|1|15.16|26.99|26.99|26.99|1.0 Units|0.00%|6|16.67%|16.67%|2019-02-20 12:00:00
2019-01-27|Amazon|Airborne|1366720|B01IKJ1QH8|Airborne Kids Assorted Fruit Flavored Gummies, 21 count - 667mg of Vitamin C and Minerals & Herbs Immune Support|647865185758|4|1|4|1|15.16|26.99|26.99|26.99|1.0 Units|0.00%|9|11.11%|11.11%|2019-01-27 12:00:00
2019-01-16|Amazon|Airborne|1366720|B01IKJ1QH8|Airborne Kids Assorted Fruit Flavored Gummies, 21 count - 667mg of Vitamin C and Minerals & Herbs Immune Support|647865185758|4|1|4|1|15.16|28.34|28.34|28.34|1.0 Units|100.00%|13|7.69%|7.69%|2019-01-16 12:00:00
2019-01-11|Amazon|Airborne|1366720|B01IKJ1QH8|Airborne Kids Assorted Fruit Flavored Gummies, 21 count - 667mg of Vitamin C and Minerals & Herbs Immune Support|647865185758|4|1|4|1|15.16|28.34|28.34|28.34|1.0 Units|100.00%|2|50.00%|75.00%|2019-01-11 12:00:00
2019-01-05|Amazon|Airborne|1366720|B01IKJ1QH8|Airborne Kids Assorted Fruit Flavored Gummies, 21 count - 667mg of Vitamin C and Minerals & Herbs Immune Support|647865185758|4|1|4|1|15.16|28.34|28.34|28.34|1.0 Units|100.00%|3|33.33%|33.33%|2019-01-05 12:00:00
2019-01-07|Amazon|Airborne|1366720|B01IKJ1QH8|Airborne Kids Assorted Fruit Flavored Gummies, 21 count - 667mg of Vitamin C and Minerals & Herbs Immune Support|647865185758|4|1|4|1|15.16|28.34|28.34|28.34|1.0 Units|100.00%|3|33.33%|83.33%|2019-01-07 12:00:00
2019-01-14|Amazon|Airborne|1366720|B01IKJ1QH8|Airborne Kids Assorted Fruit Flavored Gummies, 21 count - 667mg of Vitamin C and Minerals & Herbs Immune Support|647865185758|4|1|4|1|15.16|28.34|28.34|28.34|1.0 Units|89.00%|17|5.88%|17.65%|2019-01-14 12:00:00
2019-01-01|Amazon|Airborne|1366720|B01IKJ1QH8|Airborne Kids Assorted Fruit Flavored Gummies, 21 count - 667mg of Vitamin C and Minerals & Herbs Immune Support|647865185758|4|1|4|1|15.16|28.34|28.34|28.34|1.0 Units|92.00%|9|11.11%|11.11%|2019-01-01 12:00:00
2019-03-08|Amazon|Airborne|1366720|B01IKJ1QH8|Airborne Kids Assorted Fruit Flavored Gummies, 21 count - 667mg of Vitamin C and Minerals & Herbs Immune Support|647865185758|4|2|8|2|30.32|51.98|25.99|25.99|1.0 Units|100.00%|3|66.67%|66.67%|2019-03-08 12:00:00
